"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"chr7",121539782,121540809,1028,"*","BG2_peak_3030",27,".",4.24099,6.00559,2.70335,154,"Intron (ENSMUST00000205739.1/ENSMUSG00000108811.1, intron 2 of 5)",7,121468844,121589834,120991,2,"ENSMUSG00000108811.1","ENSMUST00000205739.1",49025,NA,NA,NA
"chr7",121707413,121707758,346,"*","BG2_peak_3031",89,".",6.50369,12.9013,8.9826,150,"Promoter (<=1kb)",7,121642021,121707253,65233,2,"ENSMUSG00000063317.7","ENSMUST00000046929.6",-160,"76179","Usp31","ubiquitin specific peptidase 31"
"chr7",122404497,122404950,454,"*","BG2_peak_3032",116,".",7.36005,15.7661,11.6707,270,"Promoter (2-3kb)",7,122402455,122405604,3150,1,"ENSMUSG00000108317.1","ENSMUST00000206898.1",2042,NA,NA,NA
"chr7",123641495,123641867,373,"*","BG2_peak_3033",16,".",3.74816,4.78527,1.68333,98,"Distal Intergenic",7,123494214,123500449,6236,2,"ENSMUSG00000030757.13","ENSMUST00000128217.1",-141046,"210162","Zkscan2","zinc finger with KRAB and SCAN domains 2"
"chr7",125707710,125708089,380,"*","BG2_peak_3034",61,".",5.85816,9.85086,6.14992,152,"Promoter (<=1kb)",7,125707888,125874548,166661,1,"ENSMUSG00000032743.15","ENSMUST00000124223.7",0,"233865","Katnip","katanin interacting protein"
"chr7",126396647,126396995,349,"*","BG2_peak_3035",180,".",8.79828,22.5137,18.0766,182,"Promoter (<=1kb)",7,126382854,126396737,13884,2,"ENSMUSG00000030722.7","ENSMUST00000075671.4",0,"18020","Nfatc2ip","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein"
"chr7",126792305,126792644,340,"*","BG2_peak_3036",26,".",4.21402,5.96262,2.6645,238,"Promoter (<=1kb)",7,126785866,126792496,6631,2,"ENSMUSG00000030697.7","ENSMUST00000032936.7",0,"56420","Ppp4c","protein phosphatase 4, catalytic subunit"
"chr7",126799049,126799502,454,"*","BG2_peak_3037",17,".",3.42191,4.88819,1.77522,260,"Promoter (<=1kb)",7,126795234,126799254,4021,2,"ENSMUSG00000030695.14","ENSMUST00000032934.11",0,"11674","Aldoa","aldolase A, fructose-bisphosphate"
"chr7",126884460,126884936,477,"*","BG2_peak_3038",58,".",5.6388,9.48807,5.81342,158,"Promoter (<=1kb)",7,126865678,126884703,19026,2,"ENSMUSG00000059981.11","ENSMUST00000071268.10",0,"381921","Taok2","TAO kinase 2"
"chr7",127027117,127027533,417,"*","BG2_peak_3039",97,".",6.9542,13.6959,9.72697,233,"Promoter (<=1kb)",7,127022135,127027024,4890,2,"ENSMUSG00000030678.7","ENSMUST00000206254.1",-93,"17188","Maz","MYC-associated zinc finger protein (purine-binding transcription factor)"
"chr7",127208660,127209016,357,"*","BG2_peak_3040",77,".",5.5667,11.5542,7.72692,180,"Promoter (<=1kb)",7,127208899,127214288,5390,1,"ENSMUSG00000030672.12","ENSMUST00000206772.1",0,"17907","Mylpf","myosin light chain, phosphorylatable, fast skeletal muscle"
"chr7",127260517,127261005,489,"*","BG2_peak_3041",207,".",9.07808,25.27,20.7177,279,"Promoter (<=1kb)",7,127256959,127260709,3751,2,"ENSMUSG00000042462.4","ENSMUST00000035276.4",0,"66422","Dctpp1","dCTP pyrophosphatase 1"
"chr7",127470965,127471444,480,"*","BG2_peak_3042",126,".",7.95143,16.8267,12.669,198,"Promoter (<=1kb)",7,127471490,127476758,5269,1,"ENSMUSG00000030822.15","ENSMUST00000033095.9",-46,"233895","Prr14","proline rich 14"
"chr7",127477778,127478901,1124,"*","BG2_peak_3043a",84,".",5.75579,12.3069,8.42871,213,"Promoter (<=1kb)",7,127479592,127491502,11911,1,"ENSMUSG00000042423.8","ENSMUST00000206394.1",-691,"14123","Fbrs","fibrosin"
"chr7",127477778,127478901,1124,"*","BG2_peak_3043b",38,".",4.22271,7.32768,3.86792,897,"Promoter (<=1kb)",7,127479592,127491502,11911,1,"ENSMUSG00000042423.8","ENSMUST00000206394.1",-691,"14123","Fbrs","fibrosin"
"chr7",127573155,127573533,379,"*","BG2_peak_3044",51,".",5.39762,8.75032,5.14177,191,"Promoter (<=1kb)",7,127573404,127583307,9904,1,"ENSMUSG00000030815.11","ENSMUST00000033086.7",0,"68961","Phkg2","phosphorylase kinase, gamma 2 (testis)"
"chr7",127588307,127588740,434,"*","BG2_peak_3045",60,".",5.56336,9.71334,6.02241,217,"Promoter (<=1kb)",7,127582383,127588595,6213,2,"ENSMUSG00000057176.4","ENSMUST00000072155.4",0,"233899","Cfap119","cilia and flagella associated protein 119"
"chr7",127745385,127746193,809,"*","BG2_peak_3046a",110,".",6.30905,15.0561,11.0021,260,"Promoter (<=1kb)",7,127745786,127769476,23691,1,"ENSMUSG00000030811.14","ENSMUST00000186116.6",0,"233902","Fbxl19","F-box and leucine-rich repeat protein 19"
"chr7",127745385,127746193,809,"*","BG2_peak_3046b",26,".",3.61074,5.90899,2.618,796,"Promoter (<=1kb)",7,127745786,127769476,23691,1,"ENSMUSG00000030811.14","ENSMUST00000186116.6",0,"233902","Fbxl19","F-box and leucine-rich repeat protein 19"
"chr7",128238120,128238597,478,"*","BG2_peak_3047",30,".",4.18224,6.42859,3.08317,140,"Promoter (<=1kb)",7,128234458,128238031,3574,2,"ENSMUSG00000062944.4","ENSMUST00000078816.4",-89,"100043133","9130023H24Rik","RIKEN cDNA 9130023H24 gene"
"chr7",128461400,128461909,510,"*","BG2_peak_3048",92,".",6.68411,13.2217,9.2816,359,"Promoter (<=1kb)",7,128439777,128461672,21896,2,"ENSMUSG00000030846.15","ENSMUST00000106226.8",0,"21843","Tial1","Tia1 cytotoxic granule-associated RNA binding protein-like 1"
"chr7",128611058,128611510,453,"*","BG2_peak_3049",203,".",10.3714,24.9068,20.3718,181,"Promoter (<=1kb)",7,128611360,128696425,85066,1,"ENSMUSG00000042105.18","ENSMUST00000043138.12",0,"101490","Inpp5f","inositol polyphosphate-5-phosphatase F"
"chr7",129405059,129405410,352,"*","BG2_peak_3050",16,".",3.74816,4.78527,1.68333,121,"Promoter (1-2kb)",7,129398102,129403090,4989,2,"ENSMUSG00000108713.1","ENSMUST00000206093.1",-1969,NA,NA,NA
"chr7",129778795,129779370,576,"*","BG2_peak_3051",73,".",5.54566,11.14,7.34271,411,"Distal Intergenic",7,129833046,129853779,20734,1,"ENSMUSG00000108576.1","ENSMUST00000206447.1",-53676,NA,NA,NA
"chr7",130091746,130092313,568,"*","BG2_peak_3052",69,".",5.94539,10.7324,6.96171,307,"Distal Intergenic",7,130035094,130035203,110,1,"ENSMUSG00000065763.1","ENSMUST00000083829.1",56652,"115486572","Gm23847","predicted gene, 23847"
"chr7",130574316,130574829,514,"*","BG2_peak_3053",33,".",4.56806,6.793,3.37956,189,"Promoter (2-3kb)",7,130577484,130764708,187225,1,"ENSMUSG00000030852.16","ENSMUST00000084513.11",-2655,"57752","Tacc2","transforming, acidic coiled-coil containing protein 2"
"chr7",130843257,130843634,378,"*","BG2_peak_3054",20,".",3.90544,5.23926,2.08322,336,"Intron (ENSMUST00000124096.7/ENSMUSG00000030849.18, intron 2 of 6)",7,130865756,130913312,47557,1,"ENSMUSG00000040268.17","ENSMUST00000120441.7",-22122,"101476","Plekha1","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1"
"chr7",130865531,130865867,337,"*","BG2_peak_3055",91,".",6.57468,13.0277,9.10189,263,"Promoter (<=1kb)",7,130865756,130913312,47557,1,"ENSMUSG00000040268.17","ENSMUST00000120441.7",0,"101476","Plekha1","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1"
"chr7",130935853,130936202,350,"*","BG2_peak_3056",23,".",3.88126,5.66749,2.39961,182,"Promoter (<=1kb)",7,130936203,130985660,49458,1,"ENSMUSG00000006205.13","ENSMUST00000006367.7",-1,"56213","Htra1","HtrA serine peptidase 1"
"chr7",130977740,130978129,390,"*","BG2_peak_3057",34,".",4.46864,6.90948,3.48641,158,"Intron (ENSMUST00000006367.7/ENSMUSG00000006205.13, intron 3 of 8)",7,130936203,130985660,49458,1,"ENSMUSG00000006205.13","ENSMUST00000006367.7",41537,"56213","Htra1","HtrA serine peptidase 1"
"chr7",131763774,131764256,483,"*","BG2_peak_3058",13,".",3.42604,4.28827,1.37567,108,"Intron (ENSMUST00000124096.7/ENSMUSG00000030849.18, intron 2 of 6)",7,131785134,131786579,1446,2,"ENSMUSG00000108839.1","ENSMUST00000207793.1",22323,NA,NA,NA
"chr7",132153700,132154081,382,"*","BG2_peak_3059",156,".",7.81486,20.0208,15.6958,210,"Promoter (<=1kb)",7,132154171,132155301,1131,1,"ENSMUSG00000086814.1","ENSMUST00000152302.1",-90,NA,NA,NA
"chr7",132576343,132576687,345,"*","BG2_peak_3060",39,".",4.94291,7.3946,3.9275,155,"Promoter (<=1kb)",7,132557478,132576398,18921,2,"ENSMUSG00000030934.9","ENSMUST00000084500.7",0,"18242","Oat","ornithine aminotransferase"
"chr7",133396120,133396457,338,"*","BG2_peak_3061",23,".",4.16462,5.64491,2.37838,263,"Distal Intergenic",7,133319985,133333201,13217,2,"ENSMUSG00000109619.1","ENSMUST00000209700.1",-62919,NA,NA,NA
"chr7",133690940,133691571,632,"*","BG2_peak_3062",95,".",6.87483,13.5572,9.59614,406,"Exon (ENSMUST00000106146.7/ENSMUSG00000030979.13, exon 7 of 10)",7,133674356,133680061,5706,2,"ENSMUSG00000030981.9","ENSMUST00000122136.1",-10879,"214766","Mmp21","matrix metallopeptidase 21"
"chr7",133765690,133766124,435,"*","BG2_peak_3063",70,".",5.7908,10.8402,7.06387,182,"Intron (ENSMUST00000033290.11/ENSMUSG00000030986.13, intron 1 of 11)",7,133721048,133776701,55654,2,"ENSMUSG00000030986.13","ENSMUST00000106139.7",10577,"101437","Dhx32","DEAH-box helicase 32 (putative)"
"chr7",133859561,133860038,478,"*","BG2_peak_3064",31,".",4.58108,6.54489,3.15402,338,"Intron (ENSMUST00000065359.11/ENSMUSG00000053111.13, intron 2 of 10)",7,133721110,133782726,61617,2,"ENSMUSG00000030986.13","ENSMUST00000063669.7",-76835,"101437","Dhx32","DEAH-box helicase 32 (putative)"
"chr7",134709047,134709429,383,"*","BG2_peak_3065",41,".",4.94873,7.69986,4.18772,190,"Intron (ENSMUST00000211593.1/ENSMUSG00000058325.6, intron 1 of 20)",7,134670687,135173639,502953,1,"ENSMUSG00000058325.6","ENSMUST00000084488.4",38360,"330662","Dock1","dedicator of cytokinesis 1"
"chr7",135268351,135268758,408,"*","BG2_peak_3066",31,".",4.58108,6.54489,3.15402,174,"Promoter (<=1kb)",7,135268508,135272941,4434,1,"ENSMUSG00000073804.5","ENSMUST00000210697.1",0,"100043254","Nps","neuropeptide S"
"chr7",135751423,135751821,399,"*","BG2_peak_3067",15,".",3.56107,4.4969,1.55279,348,"Intron (ENSMUST00000209956.1/ENSMUSG00000109831.1, intron 1 of 3)",7,135742676,135833187,90512,1,"ENSMUSG00000109831.1","ENSMUST00000209956.1",8747,NA,NA,NA
"chr7",136081766,136082583,818,"*","BG2_peak_3068",28,".",4.17252,6.14954,2.83318,526,"Distal Intergenic",7,136167086,136173296,6211,2,"ENSMUSG00000110396.1","ENSMUST00000209653.1",90713,NA,NA,NA
"chr7",136140738,136141118,381,"*","BG2_peak_3069",23,".",4.14745,5.61809,2.37838,212,"Distal Intergenic",7,136167086,136173296,6211,2,"ENSMUSG00000110396.1","ENSMUST00000209653.1",32178,NA,NA,NA
"chr7",137410483,137411106,624,"*","BG2_peak_3070",117,".",7.14839,15.8353,11.7351,437,"Promoter (<=1kb)",7,137375574,137410762,35189,2,"ENSMUSG00000040139.14","ENSMUST00000068996.12",0,"77252","9430038I01Rik","RIKEN cDNA 9430038I01 gene"
"chr7",138123359,138123756,398,"*","BG2_peak_3071",13,".",3.40453,4.25497,1.34816,103,"Distal Intergenic",7,138101433,138101539,107,2,"ENSMUSG00000064575.1","ENSMUST00000082641.1",-21820,NA,NA,NA
"chr7",139213188,139213537,350,"*","BG2_peak_3072",30,".",4.29653,6.35249,3.01611,142,"Promoter (<=1kb)",7,139213272,139229008,15737,1,"ENSMUSG00000015980.14","ENSMUST00000106104.7",0,"76612","Lrrc27","leucine rich repeat containing 27"
"chr7",139388660,139389112,453,"*","BG2_peak_3073",321,".",10.4129,37.1015,32.1764,257,"Promoter (<=1kb)",7,139389109,139579652,190544,1,"ENSMUSG00000025477.14","ENSMUST00000106098.7",0,"212111","Inpp5a","inositol polyphosphate-5-phosphatase A"
"chr7",139530582,139531053,472,"*","BG2_peak_3074",39,".",4.42399,7.40759,3.93873,188,"Intron (ENSMUST00000106098.7/ENSMUSG00000025477.14, intron 8 of 15)",7,139581220,139582790,1571,2,"ENSMUSG00000041309.17","ENSMUST00000106095.2",51737,"14912","Nkx6-2","NK6 homeobox 2"
"chr7",139615866,139616333,468,"*","BG2_peak_3075",61,".",5.41129,9.80405,6.10558,387,"Exon (ENSMUST00000129990.7/ENSMUSG00000049571.17, exon 45 of 59)",7,139581220,139582790,1571,2,"ENSMUSG00000041309.17","ENSMUST00000106095.2",-33076,"14912","Nkx6-2","NK6 homeobox 2"
"chr7",140116385,140116904,520,"*","BG2_peak_3076",29,".",4.41036,6.27468,2.94562,105,"Promoter (<=1kb)",7,140105710,140116476,10767,2,"ENSMUSG00000025465.13","ENSMUST00000026538.12",0,"93747","Echs1","enoyl Coenzyme A hydratase, short chain, 1, mitochondrial"
"chr7",141172316,141172860,545,"*","BG2_peak_3077",73,".",6.15998,11.0982,7.30372,440,"Promoter (<=1kb)",7,141160328,141172857,12530,2,"ENSMUSG00000038650.15","ENSMUST00000167493.8",0,"107702","Rnh1","ribonuclease/angiogenin inhibitor 1"
"chr7",141221727,141222064,338,"*","BG2_peak_3078",136,".",7.45234,17.8259,13.6143,190,"Promoter (<=1kb)",7,141221384,141221493,110,2,"ENSMUSG00000065551.1","ENSMUST00000083617.1",-234,"387206","Mir210","microRNA 210"
"chr7",141327715,141328184,470,"*","BG2_peak_3079",57,".",5.03748,9.47261,5.79936,198,"Promoter (<=1kb)",7,141327888,141336217,8330,1,"ENSMUSG00000025505.16","ENSMUST00000126510.7",0,"71448","Tmem80","transmembrane protein 80"
"chr7",141413989,141414325,337,"*","BG2_peak_3080",47,".",5.10363,8.26557,4.70727,262,"Promoter (<=1kb)",7,141407794,141414136,6343,2,"ENSMUSG00000051007.15","ENSMUST00000106008.2",0,"213350","Gatd1","glutamine amidotransferase like class 1 domain containing 1"
"chr7",143069008,143069445,438,"*","BG2_peak_3081",109,".",6.08589,14.9977,10.9469,237,"Promoter (<=1kb)",7,143069249,143071093,1845,1,"ENSMUSG00000045752.13","ENSMUST00000060433.9",0,"56844","Tssc4","tumor-suppressing subchromosomal transferable fragment 4"
"chr7",143168869,143169381,513,"*","BG2_peak_3082",14,".",3.4699,4.3561,1.43303,96,"Intron (ENSMUST00000009689.10/ENSMUSG00000009545.14, intron 2 of 15)",7,143135031,143140608,5578,2,"ENSMUSG00000101062.1","ENSMUST00000185637.1",-28261,"115486482","Gm28821","predicted gene 28821"
"chr7",143548923,143549290,368,"*","BG2_peak_3083",78,".",6.51257,11.6924,7.85578,218,"Promoter (<=1kb)",7,143513579,143549092,35514,2,"ENSMUSG00000059119.9","ENSMUST00000072727.6",0,"17955","Nap1l4","nucleosome assembly protein 1-like 4"
"chr7",143829675,143830313,639,"*","BG2_peak_3084",59,".",5.10868,9.60506,5.92228,130,"Promoter (<=1kb)",7,143830077,143848410,18334,1,"ENSMUSG00000058454.15","ENSMUST00000141916.7",0,"13360","Dhcr7","7-dehydrocholesterol reductase"
"chr7",144137228,144137672,445,"*","BG2_peak_3085",21,".",3.82481,5.33767,2.16999,106,"Intron (ENSMUST00000105902.7/ENSMUSG00000037541.20, intron 10 of 22)",7,144109593,144111085,1493,2,"ENSMUSG00000109500.1","ENSMUST00000207456.1",-26143,NA,NA,NA
"chr7",144381773,144382161,389,"*","BG2_peak_3086",19,".",3.80671,5.08414,1.94733,100,"Intron (ENSMUST00000105902.7/ENSMUSG00000037541.20, intron 16 of 22)",7,144368048,144406933,38886,2,"ENSMUSG00000085745.1","ENSMUST00000125355.1",24772,NA,NA,NA
"chr7",144487356,144487864,509,"*","BG2_peak_3087",15,".",3.56107,4.4969,1.55279,105,"Intron (ENSMUST00000168134.9/ENSMUSG00000037519.17, intron 24 of 30)",7,144435735,144471009,35275,2,"ENSMUSG00000031078.15","ENSMUST00000103079.3",-16347,"13043","Cttn","cortactin"
"chr7",144653725,144654302,578,"*","BG2_peak_3088",101,".",6.49715,14.156,10.1563,231,"Exon (ENSMUST00000121758.7/ENSMUSG00000031075.18, exon 6 of 26)",7,144577318,144582463,5146,2,"ENSMUSG00000031077.7","ENSMUST00000033394.7",-71262,"14082","Fadd","Fas associated via death domain"
"chr7",144914745,144915385,641,"*","BG2_peak_3089",92,".",6.18565,13.1416,9.20784,185,"Promoter (<=1kb)",7,144915100,144930748,15649,1,"ENSMUSG00000031072.14","ENSMUST00000128057.7",0,"72284","LTO1","ABCE maturation factor"
"chr7",145149942,145150340,399,"*","BG2_peak_3090",36,".",4.59989,7.12731,3.68646,206,"Distal Intergenic",7,145162996,145166957,3962,1,"ENSMUSG00000108967.1","ENSMUST00000207878.1",-12656,NA,NA,NA
"chr8",3221116,3221452,337,"*","BG2_peak_3091",29,".",4.43991,6.32152,2.98719,260,"Intron (ENSMUST00000091291.4/ENSMUSG00000005534.10, intron 2 of 20)",8,3259704,3260641,938,1,"ENSMUSG00000086065.1","ENSMUST00000128662.1",-38252,NA,NA,NA
"chr8",4165952,4166552,601,"*","BG2_peak_3092",709,".",13.0644,76.3819,70.9664,275,"Promoter (<=1kb)",8,4166567,4193701,27135,1,"ENSMUSG00000011832.15","ENSMUST00000177053.7",-15,"213027","Evi5l","ecotropic viral integration site 5 like"
"chr8",4192402,4192807,406,"*","BG2_peak_3093",69,".",5.69948,10.678,6.91136,164,"Intron (ENSMUST00000177053.7/ENSMUSG00000011832.15, intron 8 of 10)",8,4178118,4206287,28170,2,"ENSMUSG00000086805.9","ENSMUST00000148353.3",13480,NA,NA,NA
"chr8",4677521,4678215,695,"*","BG2_peak_3094a",42,".",4.78508,7.73321,4.21875,140,"Promoter (<=1kb)",8,4677539,4678365,827,2,"ENSMUSG00000048484.4","ENSMUST00000058918.4",150,NA,NA,NA
"chr8",4677521,4678215,695,"*","BG2_peak_3094b",58,".",5.46866,9.55149,5.87255,468,"Promoter (<=1kb)",8,4677539,4678365,827,2,"ENSMUSG00000048484.4","ENSMUST00000058918.4",150,NA,NA,NA
"chr8",5701295,5701698,404,"*","BG2_peak_3095",16,".",3.74816,4.78527,1.68333,98,"Distal Intergenic",8,5705427,5705495,69,1,"ENSMUSG00000093281.1","ENSMUST00000175540.1",-3729,NA,NA,NA
"chr8",11557922,11558409,488,"*","BG2_peak_3096",320,".",8.66411,36.9847,32.0618,257,"Promoter (<=1kb)",8,11558196,11563249,5054,1,"ENSMUSG00000045969.8","ENSMUST00000210041.1",0,"26356","Ing1","inhibitor of growth family, member 1"
"chr8",12395225,12395627,403,"*","BG2_peak_3097",68,".",5.66968,10.6249,6.86359,143,"Promoter (<=1kb)",8,12395295,12400126,4832,1,"ENSMUSG00000096014.1","ENSMUST00000180353.1",0,"20664","Sox1","SRY (sex determining region Y)-box 1"
"chr8",12400925,12401395,471,"*","BG2_peak_3098",13,".",3.25185,4.20147,1.30313,115,"Intron (ENSMUST00000080795.8/ENSMUSG00000047935.17, intron 1 of 8)",8,12396403,12396488,86,1,"ENSMUSG00000092656.1","ENSMUST00000174915.1",4522,NA,NA,NA
"chr8",12486274,12486901,628,"*","BG2_peak_3099",81,".",6.21204,11.9745,8.11941,316,"Distal Intergenic",8,12502899,12505341,2443,1,"ENSMUSG00000109582.1","ENSMUST00000211062.1",-15998,NA,NA,NA
"chr8",13287868,13288261,394,"*","BG2_peak_3100",117,".",7.64962,15.8178,11.7188,148,"Promoter (<=1kb)",8,13288211,13322924,34714,1,"ENSMUSG00000038497.7","ENSMUST00000045229.6",0,"234076","Tmco3","transmembrane and coiled-coil domains 3"
"chr8",13297344,13297677,334,"*","BG2_peak_3101",17,".",3.64545,4.82974,1.72194,97,"Intron (ENSMUST00000045229.6/ENSMUSG00000038497.7, intron 5 of 12)",8,13288211,13322924,34714,1,"ENSMUSG00000038497.7","ENSMUST00000045229.6",9133,"234076","Tmco3","transmembrane and coiled-coil domains 3"
"chr8",13623165,13623835,671,"*","BG2_peak_3102a",32,".",3.97621,6.59606,3.20171,250,"Intron (ENSMUST00000117551.3/ENSMUSG00000031453.16, intron 2 of 23)",8,13566948,13677603,110656,2,"ENSMUSG00000031453.16","ENSMUST00000117551.3",53768,"19414","Rasa3","RAS p21 protein activator 3"
"chr8",13623165,13623835,671,"*","BG2_peak_3102b",46,".",4.54639,8.23002,4.67599,443,"Intron (ENSMUST00000117551.3/ENSMUSG00000031453.16, intron 2 of 23)",8,13566948,13677603,110656,2,"ENSMUSG00000031453.16","ENSMUST00000117551.3",53768,"19414","Rasa3","RAS p21 protein activator 3"
"chr8",13648509,13648910,402,"*","BG2_peak_3103",25,".",3.71113,5.85697,2.57012,246,"Intron (ENSMUST00000117551.3/ENSMUSG00000031453.16, intron 1 of 23)",8,13566948,13677603,110656,2,"ENSMUSG00000031453.16","ENSMUST00000117551.3",28693,"19414","Rasa3","RAS p21 protein activator 3"
"chr8",13785624,13786059,436,"*","BG2_peak_3104",29,".",4.41036,6.27468,2.94562,128,"Promoter (<=1kb)",8,13785615,13799193,13579,1,"ENSMUSG00000038398.8","ENSMUST00000043767.8",9,"67031","Upf3a","UPF3 regulator of nonsense transcripts homolog A (yeast)"
"chr8",14382706,14383121,416,"*","BG2_peak_3105",97,".",6.72004,13.7128,9.74295,225,"Intron (ENSMUST00000152652.7/ENSMUSG00000047495.15, intron 2 of 14)",8,14350178,14350285,108,1,"ENSMUSG00000106670.1","ENSMUST00000199602.1",32528,NA,NA,NA
"chr8",14888522,14888965,444,"*","BG2_peak_3106",147,".",7.55436,18.9953,14.7214,184,"Promoter (<=1kb)",8,14888111,14901720,13610,1,"ENSMUSG00000026317.7","ENSMUST00000027554.7",411,"26889","Cln8","CLN8 transmembrane ER and ERGIC protein"
"chr8",20321492,20321861,370,"*","BG2_peak_3107",57,".",5.83047,9.45571,5.78377,159,"Intron (ENSMUST00000181248.1/ENSMUSG00000097263.1, intron 1 of 1)",8,20268286,20297432,29147,2,"ENSMUSG00000071796.13","ENSMUST00000153748.1",-24060,NA,NA,NA
"chr8",22192955,22193337,383,"*","BG2_peak_3108",36,".",4.74809,7.08271,3.64488,107,"Promoter (<=1kb)",8,22192809,22220843,28035,1,"ENSMUSG00000031479.9","ENSMUST00000033866.8",146,"70160","Vps36","vacuolar protein sorting 36"
"chr8",22805564,22805991,428,"*","BG2_peak_3109",65,".",4.76283,10.2596,6.52809,183,"Promoter (<=1kb)",8,22787354,22805604,18251,2,"ENSMUSG00000031539.6","ENSMUST00000163739.2",0,"64933","Ap3m2","adaptor-related protein complex 3, mu 2 subunit"
"chr8",22807971,22808345,375,"*","BG2_peak_3110",46,".",4.25085,8.24456,4.68855,200,"Promoter (2-3kb)",8,22805766,22809537,3772,1,"ENSMUSG00000054822.5","ENSMUST00000186344.1",2205,NA,NA,NA
"chr8",24051078,24051493,416,"*","BG2_peak_3111",24,".",4.03441,5.67546,2.40529,224,"Intron (ENSMUST00000042352.10/ENSMUSG00000037492.16, intron 6 of 6)",8,24173904,24185568,11665,1,"ENSMUSG00000053979.4","ENSMUST00000066740.4",-122411,NA,NA,NA
"chr8",25016866,25017259,394,"*","BG2_peak_3112",158,".",8.6862,20.1721,15.8412,194,"Promoter (<=1kb)",8,24949611,25016922,67312,2,"ENSMUSG00000031555.15","ENSMUST00000084035.11",0,"11502","Adam9","ADAM metallopeptidase domain 9"
"chr8",25276097,25276452,356,"*","BG2_peak_3113",69,".",5.69948,10.678,6.91136,269,"Distal Intergenic",8,25302650,25306270,3621,2,"ENSMUSG00000110140.1","ENSMUST00000210268.1",29818,"74489","5430421F17Rik","RIKEN cDNA 5430421F17 gene"
"chr8",25554768,25555245,478,"*","BG2_peak_3114",33,".",4.56806,6.793,3.37956,340,"Promoter (<=1kb)",8,25548661,25556083,7423,2,"ENSMUSG00000086134.1","ENSMUST00000126122.1",838,"102633315","Gm16159","predicted gene 16159"
"chr8",25601885,25602341,457,"*","BG2_peak_3115",13,".",3.28734,4.25865,1.35093,106,"Promoter (<=1kb)",8,25602284,25674916,72633,1,"ENSMUSG00000054823.16","ENSMUST00000136107.8",0,"234135","Nsd3","nuclear receptor binding SET domain protein 3"
"chr8",26119218,26119597,380,"*","BG2_peak_3116",63,".",5.76296,10.052,6.3359,213,"Promoter (<=1kb)",8,26119368,26143871,24504,1,"ENSMUSG00000013878.18","ENSMUST00000014022.14",0,"77733","Rnf170","ring finger protein 170"
"chr8",26387510,26387866,357,"*","BG2_peak_3117",23,".",4.16462,5.64491,2.37838,165,"Distal Intergenic",8,26428281,26435713,7433,2,"ENSMUSG00000109996.1","ENSMUST00000209232.1",47847,NA,NA,NA
"chr8",26999559,27000228,670,"*","BG2_peak_3118",25,".",3.96645,5.80934,2.52654,226,"Distal Intergenic",8,26996250,26998954,2705,1,"ENSMUSG00000109621.1","ENSMUST00000211274.1",3309,NA,NA,NA
"chr8",27361916,27362384,469,"*","BG2_peak_3119",22,".",4.00942,5.40223,2.22581,163,"Distal Intergenic",8,27368711,27399730,31020,1,"ENSMUSG00000031492.13","ENSMUST00000060943.4",-6327,"108043","Chrnb3","cholinergic receptor, nicotinic, beta polypeptide 3"
"chr8",28744134,28744492,359,"*","BG2_peak_3120",62,".",5.7287,9.99411,6.28147,163,"Intron (ENSMUST00000168630.3/ENSMUSG00000063626.6, intron 7 of 17)",8,28593505,28595599,2095,1,"ENSMUSG00000097776.1","ENSMUST00000180993.1",150629,NA,NA,NA
"chr8",31111547,31111945,399,"*","BG2_peak_3121",118,".",6.96414,15.9383,11.8315,177,"Promoter (<=1kb)",8,31111820,31131482,19663,1,"ENSMUSG00000039328.10","ENSMUST00000046941.7",0,"68867","Rnf122","ring finger protein 122"
"chr8",33385479,33385836,358,"*","BG2_peak_3122",78,".",6.29512,11.7208,7.88205,183,"Promoter (<=1kb)",8,33234384,33385527,151144,2,"ENSMUSG00000031583.13","ENSMUST00000033991.12",0,"22427","Wrn","Werner syndrome RecQ like helicase"
"chr8",34107861,34108806,946,"*","BG2_peak_3123",30,".",4.18224,6.42859,3.08317,481,"Promoter (<=1kb)",8,34090423,34108796,18374,2,"ENSMUSG00000031516.11","ENSMUST00000033913.10",0,"22428","Dctn6","dynactin 6"
"chr8",34386000,34386422,423,"*","BG2_peak_3124",23,".",3.81973,5.56456,2.36749,231,"Promoter (<=1kb)",8,34380544,34385828,5285,2,"ENSMUSG00000110178.1","ENSMUST00000211696.1",-172,NA,NA,NA
"chr8",34807080,34807452,373,"*","BG2_peak_3125",21,".",3.80286,5.3021,2.1397,103,"Promoter (<=1kb)",8,34807297,34819894,12598,1,"ENSMUSG00000031530.6","ENSMUST00000033930.4",0,"319520","Dusp4","dual specificity phosphatase 4"
"chr8",35933481,35933865,385,"*","BG2_peak_3126",29,".",4.41036,6.27468,2.94562,163,"Distal Intergenic",8,35977516,35977578,63,2,"ENSMUSG00000080592.1","ENSMUST00000116942.1",43713,NA,NA,NA
