"seqnames","start","end","width","strand","exo_signal","endo_signal","enrichment","pvalue","binding_type","binding_type_by_peaks","significant","cpg_score","cpg_name","cpg_length","region_length","region_start","region_end","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr9",67048090,67049644,1555,"*",17.4832909148067,9.70371785380273,1.8017105585933,0.2,"both","both","False","CpG:",1096,1554,4532,67047614,67052146,"Promoter (<=1kb)",9,67022590,67049267,26678,2,"22003","ENSMUST00000113705.7",0,"ENSMUSG00000032366","Tpm1","tropomyosin 1, alpha"
"chr9",67632698,67634147,1450,"*",20.0407503659952,16.2056445849214,1.23665246766193,1,"both","both","False","CpG:",137,1449,3513,67631785,67635298,"Distal Intergenic",9,67217087,67559703,342617,2,"70549","ENSMUST00000040025.13",-72995,"ENSMUSG00000052698","Tln2","talin 2"
"chr9",67759684,67760714,1031,"*",15.3925379026288,4.10632366746389,3.74849601471756,0.1,"both","both","False","CpG:",1101,1030,3579,67758614,67762193,"Promoter (<=1kb)",9,67758713,67760230,1518,2,"102633151","ENSMUST00000186205.1",0,"ENSMUSG00000055125","M5C1000I18Rik","RIKEN cDNA M5C1000I18 gene"
"chr9",67830786,67831744,959,"*",12.3165605879893,4.32033852835802,2.85083229176263,0.4,"both","exo_only","False","CpG:",1102,958,2273,67830033,67832306,"Promoter (<=1kb)",9,67830489,67832330,1842,2,"244911","ENSMUST00000054500.6",586,"ENSMUSG00000047990","C2cd4a","C2 calcium-dependent domain containing 4A"
"chr9",67840252,67840647,396,"*",60.5561562676676,20.7919025910022,2.91248749375507,0.2,"both","both","False","CpG:",1102,395,1993,67839170,67841163,"Promoter (<=1kb)",9,67840396,67995638,155243,1,"320528","ENSMUST00000077879.6",0,"ENSMUSG00000035284","Vps13c","vacuolar protein sorting 13C"
"chr9",68653545,68654962,1418,"*",32.1485835304194,25.8954439026946,1.24147644084503,0.4,"both","both","False","CpG:",1108,1417,3931,68652429,68656360,"Promoter (<=1kb)",9,68653786,68664967,11182,1,"19883","ENSMUST00000140351.7",0,"ENSMUSG00000032238","Rora","RAR-related orphan receptor alpha"
"chr9",69289645,69291400,1756,"*",26.049756550674,16.3469518501599,1.5935543696129,0.4,"both","both","False","CpG:",1113,1755,5329,69286985,69292314,"Promoter (<=1kb)",9,69289682,69379809,90128,1,"19883","ENSMUST00000113624.2",0,"ENSMUSG00000032238","Rora","RAR-related orphan receptor alpha"
"chr9",69397882,69398205,324,"*",12.7576390520156,11.7104893033898,1.08941981171724,1,"both","both","False","CpG:",1114,323,2983,69395871,69398854,"Promoter (<=1kb)",9,69397906,69433122,35217,1,"93697","ENSMUST00000034761.14",0,"ENSMUSG00000032235","Ice2","interactor of little elongation complex ELL subunit 2"
"chr9",69453637,69454125,489,"*",52.8928594364052,17.7629898079649,2.97770026376348,0.1,"both","both","False","CpG:",1114,488,3194,69452627,69455821,"Promoter (<=1kb)",9,69453716,69485257,31542,1,"12306","ENSMUST00000123470.7",0,"ENSMUSG00000032231","Anxa2","annexin A2"
"chr9",69759172,69761245,2074,"*",23.3868231274786,21.8358711913665,1.07102771043664,1,"both","both","False","CpG:",1117,2073,6587,69756259,69762846,"Promoter (<=1kb)",9,69761146,69830199,69054,1,"319970","ENSMUST00000180914.1",0,NA,"B230323A14Rik","RIKEN cDNA B230323A14 gene"
"chr9",69769052,69769266,215,"*",13.1491876680187,13.4329518907904,0.978875512614158,0.7,"both","both","False","CpG:",1117,214,6540,69763980,69770520,"Intron (ENSMUST00000180488.7/319970, intron 1 of 5)",9,69761146,69830199,69054,1,"319970","ENSMUST00000180914.1",7906,NA,"B230323A14Rik","RIKEN cDNA B230323A14 gene"
"chr9",69989361,69989951,591,"*",20.3317851064088,21.0518437290055,0.965795935412317,1,"both","both","False","CpG:",1118,590,3495,69987819,69991314,"Promoter (<=1kb)",9,69989466,70008317,18852,1,"12175","ENSMUST00000034754.11",0,"ENSMUSG00000011958","Bnip2","BCL2/adenovirus E1B interacting protein 2"
"chr9",70012461,70012950,490,"*",26.6272140211856,7.79512562537032,3.41588003848503,0.1,"both","both","False","CpG:",1119,489,3242,70010311,70013553,"Promoter (<=1kb)",9,70012550,70022866,10317,1,"235459","ENSMUST00000118198.7",0,"ENSMUSG00000033543","Gtf2a2","general transcription factor II A, 2"
"chr9",70141053,70141727,675,"*",14.372372406233,10.6337856749121,1.35157627261016,0.7,"both","both","False","CpG:",1120,674,3468,70140191,70143659,"Promoter (<=1kb)",9,70088511,70141578,53068,2,"76886","ENSMUST00000034749.15",0,"ENSMUSG00000032224","Fam81a","family with sequence similarity 81, member A"
"chr9",70421360,70421597,238,"*",61.8272680689171,10.3028190453518,6.00100494794295,0.2,"both","endo_only","False","CpG:",1122,237,966,70421337,70422303,"Promoter (<=1kb)",9,70407692,70421547,13856,2,"12442","ENSMUST00000034742.7",0,"ENSMUSG00000032218","Ccnb2","cyclin B2"
"chr9",70503066,70503877,812,"*",18.6634551182253,14.0832126504656,1.32522710417273,0.7,"both","both","False","CpG:",1122,811,3329,70502247,70505576,"Promoter (<=1kb)",9,70425429,70503354,77926,2,"93836","ENSMUST00000215848.1",0,"ENSMUSG00000032217","Rnf111","ring finger 111"
"chr9",70542322,70543417,1096,"*",29.7205800475473,9.4572161969477,3.14263515062071,0.1,"both","both","False","CpG:",1123,1095,2518,70541688,70544206,"Promoter (<=1kb)",9,70542754,70592234,49481,1,"66660","ENSMUST00000216816.1",0,"ENSMUSG00000032212","Sltm","SAFB-like, transcription modulator"
"chr9",70656620,70657454,835,"*",41.793842544184,31.2748752005799,1.33633922681198,0.7,"both","both","False","CpG:",1124,834,2318,70655586,70657904,"Promoter (<=1kb)",9,70599014,70657174,58161,2,"235461","ENSMUST00000049031.5",0,"ENSMUSG00000042444","Mindy2","MINDY lysine 48 deubiquitinase 2"
"chr9",70678704,70679786,1083,"*",40.1196959259113,33.1555680885414,1.21004399076415,1,"both","both","False","CpG:",1124,1082,1600,70678157,70679757,"Promoter (<=1kb)",9,70678997,70778382,99386,1,"11487","ENSMUST00000140205.7",0,"ENSMUSG00000054693","Adam10","a disintegrin and metallopeptidase domain 10"
"chr9",71215304,71216666,1363,"*",14.0137530910936,7.10941914394296,1.97115303055848,0.7,"both","endo_only","False","CpG:",1128,1362,1968,71215101,71217069,"Promoter (<=1kb)",9,71215789,71296243,80455,1,"19378","ENSMUST00000034723.5",0,"ENSMUSG00000013584","Aldh1a2","aldehyde dehydrogenase family 1, subfamily A2"
"chr9",71485409,71486045,637,"*",9.41955508256585,6.96749002475091,1.35192946801565,0.7,"both","both","False","CpG:",1130,636,3209,71484266,71487475,"Promoter (<=1kb)",9,71478437,71485935,7499,2,"28015","ENSMUST00000034720.11",0,"ENSMUSG00000032199","Polr2m","polymerase (RNA) II (DNA directed) polypeptide M"
"chr9",71771233,71771796,564,"*",14.7560362587184,9.6971009427617,1.52169564345237,0.4,"both","both","False","CpG:",1132,563,4942,71768058,71773000,"Promoter (<=1kb)",9,71626509,71771602,145094,2,"68178","ENSMUST00000072899.8",0,"ENSMUSG00000032232","Cgnl1","cingulin-like 1"
"chr9",72110859,72112240,1382,"*",15.9236635758855,9.61068147447374,1.65687143187289,0.7,"both","both","False","CpG:",1135,1381,2775,72110264,72113039,"Promoter (<=1kb)",9,71842688,72111847,269160,2,"21406","ENSMUST00000183404.7",0,"ENSMUSG00000032228","Tcf12","transcription factor 12"
"chr9",72132890,72133482,593,"*",23.538043536718,14.4596837339327,1.62783944447423,0.1,"both","both","False","CpG:",1135,592,4129,72130649,72134778,"Distal Intergenic",9,71845512,72111871,266360,2,"21406","ENSMUST00000184783.7",-21019,"ENSMUSG00000032228","Tcf12","transcription factor 12"
"chr9",72274676,72275402,727,"*",23.8373600346288,16.3714166651658,1.4560352669631,0.7,"both","both","False","CpG:",1136,726,2745,72273738,72276483,"Promoter (<=1kb)",9,72274860,72362891,88032,1,"235469","ENSMUST00000184036.7",0,"ENSMUSG00000038535","Zfp280d","zinc finger protein 280D"
"chr9",72438374,72438619,246,"*",20.6122530472224,31.5036434663572,0.654281561725844,0.4,"both","both","False","CpG:",1137,245,2103,72437487,72439590,"Promoter (<=1kb)",9,72438526,72452742,14217,1,"17427","ENSMUST00000184604.7",0,"ENSMUSG00000032221","Mns1","meiosis-specific nuclear structural protein 1"
"chr9",72491753,72492035,283,"*",23.9918939440177,12.7699060245472,1.87878390787675,0.1,"both","exo_only","False","CpG:",1138,282,1797,72490645,72492442,"Promoter (<=1kb)",9,72450394,72491956,41563,2,"21778","ENSMUST00000184312.7",0,"ENSMUSG00000090626","Tex9","testis expressed gene 9"
"chr9",72531760,72531995,236,"*",77.0458097966969,64.6224158332201,1.19224589182087,0.4,"both","both","False","CpG:",1138,235,3756,72529722,72533478,"Promoter (<=1kb)",9,72518250,72531858,13609,2,"75115","ENSMUST00000181405.2",0,"ENSMUSG00000096986","4930509E16Rik","RIKEN cDNA 4930509E16 gene"
"chr9",72532342,72532648,307,"*",77.0458097966969,64.6224158332201,1.19224589182087,0.4,"both","both","False","CpG:",1138,306,3756,72529722,72533478,"Promoter (<=1kb)",9,72532609,72612423,79815,1,"319758","ENSMUST00000183372.7",0,"ENSMUSG00000037674","Rfx7","regulatory factor X, 7"
"chr9",72661883,72663057,1175,"*",22.7714805159874,18.4446338772642,1.23458566147288,0.7,"both","both","False","CpG:",1139,1174,6040,72660829,72666869,"Promoter (<=1kb)",9,72662346,72749852,87507,1,"17999","ENSMUST00000034740.14",0,"ENSMUSG00000032216","Nedd4","neural precursor cell expressed, developmentally down-regulated 4"
"chr9",72807002,72807894,893,"*",22.444689795162,24.6586159357952,0.910216934056733,0.4,"both","both","False","CpG:",1140,892,2683,72805796,72808479,"Promoter (<=1kb)",9,72806874,72917291,110418,1,"235472","ENSMUST00000055535.8",128,"ENSMUSG00000036030","Prtg","protogenin"
"chr9",72925155,72926085,931,"*",10.0405854014675,11.8741634492189,0.845582549407136,0.7,"both","both","False","CpG:",1141,930,4623,72924315,72928938,"Promoter (<=1kb)",9,72925645,72952181,26537,1,"72135","ENSMUST00000038489.5",0,"ENSMUSG00000034910","Pygo1","pygopus 1"
"chr9",72985204,72986093,890,"*",33.7750694547025,13.9661662038858,2.41834938533849,0.1,"both","both","False","CpG:",1141,889,3129,72984106,72987235,"Promoter (<=1kb)",9,72979722,72985376,5655,2,"546143","ENSMUST00000124565.2",0,"ENSMUSG00000086158","Pierce2","piercer of microtubule wall 2"
"chr9",73039433,73039967,535,"*",26.99173505733,8.86417904247377,3.04503495789016,0.4,"both","both","False","CpG:",1142,534,3218,73038931,73042149,"Promoter (<=1kb)",9,73013711,73039699,25989,2,"55981","ENSMUST00000184035.7",0,"ENSMUSG00000079469","Pigb","phosphatidylinositol glycan anchor biosynthesis, class B"
"chr9",73044696,73045052,357,"*",65.1309578248591,22.8758566477087,2.84714836379178,0.1,"both","exo_only","False","CpG:",1142,356,1434,73043717,73045151,"Promoter (<=1kb)",9,73044854,73097629,52776,1,"11891","ENSMUST00000184146.7",0,"ENSMUSG00000032202","Rab27a","RAB27A, member RAS oncogene family"
"chr9",73113405,73113781,377,"*",7.68534450551413,16.4203857718679,0.468036781369714,0.2,"both","both","False","CpG:",1142,376,3505,73111383,73114888,"Promoter (<=1kb)",9,73113426,73122712,9287,1,"225215","ENSMUST00000169399.7",0,"ENSMUSG00000032215","Rsl24d1","ribosomal L24 domain containing 1"
"chr9",74861640,74863886,2247,"*",10.8510462429725,2.90855280679949,3.73073723042105,0.2,"both","exo_only","False","CpG:",1156,2246,2090,74861898,74863988,"Promoter (<=1kb)",9,74861921,74891781,29861,1,"15379","ENSMUST00000056006.10",0,"ENSMUSG00000043013","Onecut1","one cut domain, family member 1"
"chr9",74952675,74953335,661,"*",19.8351929126905,15.6340558638207,1.26871702937891,1,"both","both","False","CpG:",1156,660,3708,74951505,74955213,"Promoter (<=1kb)",9,74952884,74955684,2801,1,"235493","ENSMUST00000216809.1",0,"ENSMUSG00000034858","Atosa","atos homolog A"
"chr9",75037625,75038147,523,"*",21.3216240467651,13.4686004951094,1.58306158494398,1,"both","both","False","CpG:",1157,522,1206,75037085,75038291,"Promoter (<=1kb)",9,75037677,75038473,797,1,"59046","ENSMUST00000169448.1",0,"ENSMUSG00000007656","Arpp19","cAMP-regulated phosphoprotein 19"
"chr9",75070927,75071923,997,"*",34.0853797568424,16.4227280498689,2.0755004682133,0.2,"both","both","False","CpG:",1157,996,2026,75070444,75072470,"Promoter (<=1kb)",9,75071015,75117308,46294,1,"17918","ENSMUST00000149823.1",0,"ENSMUSG00000034593","Myo5a","myosin VA"
"chr9",75314066,75314557,492,"*",41.5643762359894,14.9676738625855,2.77694293833375,0.7,"both","both","False","CpG:",1159,491,2430,75312830,75315260,"Promoter (<=1kb)",9,75314136,75345871,31736,1,"14697","ENSMUST00000215875.1",0,"ENSMUSG00000032192","Gnb5","guanine nucleotide binding protein (G protein), beta 5"
"chr9",75409190,75410295,1106,"*",22.1843990355662,19.551518202652,1.13466375376195,0.7,"both","both","False","CpG:",1160,1105,4533,75408128,75412661,"Promoter (<=1kb)",9,75386902,75409359,22458,2,"50772","ENSMUST00000168937.7",0,"ENSMUSG00000042688","Mapk6","mitogen-activated protein kinase 6"
"chr9",75441314,75441983,670,"*",38.4700432345535,20.9390736941292,1.83723710974567,0.2,"both","both","False","CpG:",1160,669,2446,75440559,75443005,"Promoter (<=1kb)",9,75441524,75466432,24909,1,"235497","ENSMUST00000213767.1",0,"ENSMUSG00000042487","Leo1","Leo1, Paf1/RNA polymerase II complex component"
"chr9",75559130,75559684,555,"*",19.5085679418744,15.3202936748602,1.27338080822086,1,"both","both","False","CpG:",1161,554,1617,75558797,75560414,"Promoter (<=1kb)",9,75497707,75559657,61951,2,"50875","ENSMUST00000072232.8",0,"ENSMUSG00000058587","Tmod3","tropomodulin 3"
"chr9",75610732,75611346,615,"*",32.0530318350979,13.2892779430175,2.41194683206541,0.1,"both","both","False","CpG:",1161,614,2262,75609566,75611828,"Promoter (<=1kb)",9,75565621,75611303,45683,2,"50876","ENSMUST00000098552.9",0,"ENSMUSG00000032186","Tmod2","tropomodulin 2"
"chr9",75625456,75626335,880,"*",33.6629497570566,11.1037812321027,3.03166543480989,0.1,"both","both","False","CpG:",1161,879,4287,75622910,75627197,"Promoter (<=1kb)",9,75625741,75637771,12031,1,"70082","ENSMUST00000034702.5",0,"ENSMUSG00000032184","Lysmd2","LysM, putative peptidoglycan-binding, domain containing 2"
"chr9",75683863,75684200,338,"*",24.5583495040118,8.67468984036565,2.83103487916481,0.2,"both","exo_only","False","CpG:",1162,337,2029,75683380,75685409,"Promoter (<=1kb)",9,75643189,75684056,40868,2,"20255","ENSMUST00000034699.7",0,"ENSMUSG00000032181","Scg3","secretogranin III"
"chr9",76323287,76323677,391,"*",24.983625387901,9.30170071965638,2.68592014953841,0.2,"both","both","False","CpG:",1167,390,2633,76322245,76324878,"Promoter (<=1kb)",9,76225880,76323611,97732,2,"387285","ENSMUST00000063140.14",0,"ENSMUSG00000032360","Hcrtr2","hypocretin (orexin) receptor 2"
"chr9",76567128,76567371,244,"*",25.5425151393654,12.3646777805462,2.06576472049699,0.1,"both","exo_only","False","CpG:",1169,243,2499,76565566,76568065,"Promoter (<=1kb)",9,76490054,76567116,77063,2,"208994","ENSMUST00000183437.7",-12,"ENSMUSG00000032358","Fam83b","family with sequence similarity 83, member B"
"chr9",77544402,77545329,928,"*",27.3463453984396,11.520166188893,2.37378046028581,0.1,"both","exo_only","False","CpG:",1176,927,3235,77542396,77545631,"Promoter (<=1kb)",9,77430823,77544870,114048,2,"214345","ENSMUST00000183873.7",0,"ENSMUSG00000032352","Lrrc1","leucine rich repeat containing 1"
"chr9",77655178,77655862,685,"*",16.237271827317,22.589078181612,0.71881073219422,0.4,"both","exo_only","False","CpG:",1177,684,1745,77654948,77656693,"3' UTR",9,77636500,77660127,23628,1,"244923","ENSMUST00000057781.7",18678,"ENSMUSG00000044938","Klhl31","kelch-like 31"
"chr9",77750613,77750962,350,"*",28.5006003267202,26.1325310138969,1.09061767922763,1,"both","both","False","CpG:",1178,349,3606,77749179,77752785,"Distal Intergenic",9,77754535,77794485,39951,1,"14629","ENSMUST00000034905.8",-3573,"ENSMUSG00000032350","Gclc","glutamate-cysteine ligase, catalytic subunit"
"chr9",77754516,77755223,708,"*",28.1842467112633,14.6203521460173,1.92774062004662,0.4,"both","both","False","CpG:",1178,707,2855,77753980,77756835,"Promoter (<=1kb)",9,77754535,77794485,39951,1,"14629","ENSMUST00000034905.8",0,"ENSMUSG00000032350","Gclc","glutamate-cysteine ligase, catalytic subunit"
"chr9",77910455,77911010,556,"*",44.6555159613634,25.7694818122638,1.7328837376975,0.2,"both","both","False","CpG:",1179,555,3452,77909320,77912772,"Distal Intergenic",9,77917364,77984519,67156,1,"68801","ENSMUST00000034904.13",-6354,"ENSMUSG00000032349","Elovl5","ELOVL fatty acid elongase 5"
"chr9",77917272,77918016,745,"*",24.4257222292189,24.5938090068616,0.993165484142948,1,"both","both","False","CpG:",1179,744,3066,77916265,77919331,"Promoter (<=1kb)",9,77917364,77984519,67156,1,"68801","ENSMUST00000034904.13",0,"ENSMUSG00000032349","Elovl5","ELOVL fatty acid elongase 5"
"chr9",78108045,78108781,737,"*",29.8404975544965,29.4316681568347,1.0138907993758,1,"both","both","False","CpG:",1180,736,9467,78106678,78116145,"Promoter (<=1kb)",9,78081499,78108656,27158,2,"71538","ENSMUST00000085311.12",0,"ENSMUSG00000001366","Fbxo9","f-box protein 9"
"chr9",78113129,78113626,498,"*",30.210874238255,28.2913089507335,1.06784999912391,1,"both","both","False","CpG:",1180,497,7955,78108200,78116155,"Promoter (<=1kb)",9,78113241,78134119,20879,1,"56542","ENSMUST00000142776.1",0,"ENSMUSG00000009828","Cilk1","ciliogenesis associated kinase 1"
"chr9",78175885,78176133,249,"*",34.0138824963921,31.9546214142889,1.06444329461473,0.7,"both","both","False","CpG:",1181,248,4001,78173603,78177604,"Promoter (<=1kb)",9,78175914,78178879,2966,1,"320295","ENSMUST00000180974.1",0,"ENSMUSG00000121490","C920006O11Rik","RIKEN cDNA C920006O11 gene"
"chr9",78442517,78443268,752,"*",7.67480090734068,8.45460426420647,0.907765835928339,0.7,"both","endo_only","False","CpG:",1183,751,6031,78440534,78446565,"Promoter (<=1kb)",9,78430526,78443204,12679,2,"214763","ENSMUST00000070742.13",0,"ENSMUSG00000032344","Cgas","cyclic GMP-AMP synthase"
"chr9",78448086,78448821,736,"*",24.7167473436427,8.88570497423093,2.78163042947327,0.4,"both","both","False","CpG:",1183,735,1938,78447556,78449494,"Promoter (<=1kb)",9,78448208,78474152,25945,1,"68291","ENSMUST00000034896.12",0,"ENSMUSG00000032342","Mto1","mitochondrial tRNA translation optimization 1"
"chr9",78480858,78482170,1313,"*",51.494590054817,50.2530224752844,1.02470632647306,0.7,"both","both","False","CpG:",1183,1312,3541,78480213,78483754,"Promoter (<=1kb)",9,78478449,78481724,3276,2,"13627","ENSMUST00000042235.14",0,"ENSMUSG00000037742","Eef1a1","eukaryotic translation elongation factor 1 alpha 1"
"chr9",78587606,78588172,567,"*",10.5509957753196,20.5016875877111,0.514640354857615,0.2,"both","both","False","CpG:",1184,566,3185,78585690,78588875,"Promoter (<=1kb)",9,78536488,78588041,51554,2,"235504","ENSMUST00000052441.11",0,"ENSMUSG00000049624","Slc17a5","solute carrier family 17 (anion/sugar transporter), member 5"
"chr9",78615628,78616010,383,"*",23.4272917093307,16.447821169741,1.42434012794532,0.2,"both","both","False","CpG:",1184,382,5440,78614022,78619462,"Promoter (<=1kb)",9,78615763,78618089,2327,1,"235505","ENSMUST00000163608.1",0,"ENSMUSG00000046186","Cd109","CD109 antigen"
"chr9",79718442,79719250,809,"*",33.2217429558748,15.8312724385696,2.09848848756699,0.1,"both","both","False","CpG:",1193,808,3307,79717030,79720337,"Promoter (<=1kb)",9,79598991,79718518,119528,2,"12816","ENSMUST00000071750.12",0,"ENSMUSG00000032332","Col12a1","collagen, type XII, alpha 1"
"chr9",79719513,79719819,307,"*",33.2217429558748,15.8312724385696,2.09848848756699,0.1,"both","endo_only","False","CpG:",1193,306,3307,79717030,79720337,"Promoter (<=1kb)",9,79712534,79718831,6298,2,"12816","ENSMUST00000122827.1",-682,"ENSMUSG00000032332","Col12a1","collagen, type XII, alpha 1"
"chr9",79759490,79759962,473,"*",33.4863843384011,29.4170464522495,1.13833264643876,0.7,"both","both","False","CpG:",1193,472,2638,79758151,79760789,"Promoter (<=1kb)",9,79755361,79759878,4518,2,"12866","ENSMUST00000034881.7",0,"ENSMUSG00000032330","Cox7a2","cytochrome c oxidase subunit 7A2"
"chr9",79793063,79793756,694,"*",22.9604710583239,11.54225387214,1.98925368586325,0.4,"both","both","False","CpG:",1193,693,3752,79791542,79795294,"Promoter (<=1kb)",9,79768943,79793430,24488,2,"69981","ENSMUST00000034878.11",0,"ENSMUSG00000032328","Tmem30a","transmembrane protein 30A"
"chr9",80066644,80067937,1294,"*",28.3137245733144,20.8537249968782,1.35772983376125,0.7,"both","both","False","CpG:",1195,1293,1831,80066478,80068309,"Promoter (<=1kb)",9,80066903,80094484,27582,1,"215351","ENSMUST00000175673.1",0,"ENSMUSG00000034252","Senp6","SUMO/sentrin specific peptidase 6"
"chr9",80164935,80165358,424,"*",39.8403071934597,32.6065581450791,1.22184951310086,0.4,"both","both","False","CpG:",1196,423,4491,80162927,80167418,"Promoter (<=1kb)",9,80165031,80311729,146699,1,"17920","ENSMUST00000035889.14",0,"ENSMUSG00000033577","Myo6","myosin VI"
"chr9",81631675,81633537,1863,"*",30.277954672455,16.2250721151383,1.8661214235347,0.2,"both","exo_only","False","CpG:",1207,1862,4458,81631352,81635810,"Promoter (<=1kb)",9,81631930,81645156,13227,1,"319405","ENSMUST00000181447.7",0,"ENSMUSG00000097466","D430036J16Rik","RIKEN cDNA D430036J16 gene"
"chr9",81863541,81864005,465,"*",30.1485436645385,16.8762140666119,1.78645183958557,0.2,"both","both","False","CpG:",1209,464,2327,81862795,81865122,"Promoter (<=1kb)",9,81863670,82027026,163357,1,"75033","ENSMUST00000057067.9",0,"ENSMUSG00000043289","Mei4","meiotic double-stranded break formation protein 4"
"chr9",82829654,82830312,659,"*",35.6609925639121,20.2197934973012,1.76366749584619,0.4,"both","both","False","CpG:",1216,658,1619,82829187,82830806,"Promoter (<=1kb)",9,82829806,82847020,17215,1,"65099","ENSMUST00000034783.5",0,"ENSMUSG00000032251","Irak1bp1","interleukin-1 receptor-associated kinase 1 binding protein 1"
"chr9",82975075,82975816,742,"*",23.5068712625865,26.5548033414672,0.885221063786936,0.7,"both","both","False","CpG:",1218,741,3976,82973255,82977231,"Promoter (<=1kb)",9,82866159,82975516,109358,2,"83946","ENSMUST00000034787.11",0,"ENSMUSG00000032253","Phip","pleckstrin homology domain interacting protein"
"chr9",83145857,83146719,863,"*",51.1575667992096,24.5328105201633,2.08527134537495,0.1,"both","both","False","CpG:",1219,862,2444,83144562,83147006,"Promoter (<=1kb)",9,83109948,83146470,36523,2,"94353","ENSMUST00000187193.6",0,"ENSMUSG00000066456","Hmgn3","high mobility group nucleosomal binding domain 3"
"chr9",83440808,83441284,477,"*",53.2360658697132,24.3383925195217,2.1873287575181,0.1,"both","both","False","CpG:",1221,476,2685,83439097,83441782,"Promoter (<=1kb)",9,83391364,83441127,49764,2,"75782","ENSMUST00000034793.14",0,"ENSMUSG00000032258","Lca5","Leber congenital amaurosis 5 (human)"
"chr9",83548127,83548633,507,"*",24.7837333630497,10.1021956237467,2.45330166689624,0.1,"both","both","False","CpG:",1222,506,1795,83547525,83549320,"Promoter (<=1kb)",9,83548327,83638801,90475,1,"212531","ENSMUST00000188241.6",0,"ENSMUSG00000032261","Sh3bgrl2","SH3 domain binding glutamic acid-rich protein like 2"
"chr9",83805768,83806518,751,"*",18.509621950983,10.8895930266309,1.69975332463914,0.4,"both","both","False","CpG:",1224,750,4985,83803897,83808882,"Promoter (<=1kb)",9,83778692,83806252,27561,2,"83603","ENSMUST00000034796.13",0,"ENSMUSG00000032262","Elovl4","ELOVL fatty acid elongase 4"
"chr9",83834509,83834934,426,"*",40.7547212123511,25.0071926998427,1.6297199650326,0.4,"both","both","False","CpG:",1224,425,3536,83833887,83837423,"Promoter (<=1kb)",9,83834689,83869493,34805,1,"22137","ENSMUST00000188445.6",0,"ENSMUSG00000038379","Ttk","Ttk protein kinase"
"chr9",83925000,83925312,313,"*",29.0473395622212,21.4587406239259,1.35363673345463,0.7,"both","both","False","CpG:",1225,312,2909,83923569,83926478,"Promoter (<=1kb)",9,83925145,84124239,199095,1,"12040","ENSMUST00000190637.6",0,"ENSMUSG00000032263","Bckdhb","branched chain ketoacid dehydrogenase E1, beta polypeptide"
"chr9",85326428,85328095,1668,"*",36.690672931686,19.8131175648922,1.85183744110517,0.2,"both","both","False","CpG:",154,1667,4696,85324523,85329219,"Promoter (<=1kb)",9,85320439,85327124,6686,2,"212943","ENSMUST00000034802.14",0,"ENSMUSG00000032265","Tent5a","terminal nucleotidyltransferase 5A"
"chr9",85748903,85749379,477,"*",42.6925598650867,25.16734124122,1.69634763783324,0.1,"both","both","False","CpG:",1239,476,3831,85747233,85751064,"Promoter (<=1kb)",9,85687360,85749334,61975,2,"108837","ENSMUST00000039213.14",0,"ENSMUSG00000035941","Ibtk","inhibitor of Bruton agammaglobulinemia tyrosine kinase"
"chr9",85842773,85844489,1717,"*",14.8258580234077,11.4362546731853,1.29639103422295,1,"both","both","False","CpG:",1239,1716,2773,85842554,85845327,"Promoter (<=1kb)",9,85842865,85847040,4176,1,"21983","ENSMUST00000098500.4",0,"ENSMUSG00000035274","Tpbg","trophoblast glycoprotein"
"chr9",86464542,86465000,459,"*",19.1522808521086,18.6773576652491,1.02542775029377,1,"both","both","False","CpG:",1244,458,1931,86463921,86465852,"Promoter (<=1kb)",9,86307306,86464950,157645,2,"70348","ENSMUST00000034986.13",0,"ENSMUSG00000032415","Ube3d","ubiquitin protein ligase E3D"
"chr9",86467055,86467651,597,"*",19.784390204808,9.52517508783968,2.07706315341812,0.2,"both","both","False","CpG:",1244,596,2890,86465856,86468746,"Promoter (<=1kb)",9,86467154,86555923,88770,1,"320615","ENSMUST00000190957.6",0,"ENSMUSG00000034973","Dop1a","DOP1 leucine zipper like protein A"
"chr9",86571567,86572410,844,"*",31.987657863474,15.6936714114055,2.03825204599522,0.4,"both","both","False","CpG:",1245,843,3034,86570381,86573415,"Promoter (<=1kb)",9,86554377,86571827,17451,2,"109785","ENSMUST00000070064.10",0,"ENSMUSG00000056131","Pgm3","phosphoglucomutase 3"
"chr9",86695381,86696045,665,"*",35.9754199952474,6.60229675027248,5.44892502654666,0.1,"both","both","False","CpG:",1246,664,2285,86694164,86696449,"Promoter (<=1kb)",9,86581371,86695953,114583,2,"17436","ENSMUST00000034989.14",0,"ENSMUSG00000032418","Me1","malic enzyme 1, NADP(+)-dependent, cytosolic"
"chr9",86879502,86880861,1360,"*",20.3342470095522,9.0874582082011,2.23761656380453,0.1,"both","both","False","CpG:",1247,1359,2239,86879269,86881508,"Promoter (<=1kb)",9,86765923,86880439,114517,2,"20616","ENSMUST00000098495.9",0,"ENSMUSG00000033419","Snap91","synaptosomal-associated protein 91"
"chr9",87015364,87015971,608,"*",11.894524066532,6.97614835056604,1.70502739747026,0.4,"both","both","False","CpG:",1248,607,3944,87013218,87017162,"Promoter (<=1kb)",9,87015537,87019917,4381,1,"382089","ENSMUST00000058846.10",0,"ENSMUSG00000047897","Ripply2","ripply transcriptional repressor 2"
